Order ID,Order Date,Customer ID,Product ID,Quantity,Year,Month,Month-Year,Quarter,Day,order_Size,Customer Name,City,Country,Loyalty Card,Coffee Type,Roast Type,Size,Unit Price,Price per 100g,Profit,Size_Label,Total_Order_Value,Total_Profit
EMA-63190-618,2022-02-28,90993-98984-JK,E-M-0.2,1,2022,2,2022-02,1,28,Single,Uriah Lethbrig,Milwaukee,United States,Yes,Exc,M,0.2,4.125,2.0625,0.45375,Small,4.125,0.45375
FBI-35855-418,2020-09-16,06552-04430-AG,R-M-0.5,6,2020,9,2020-09,3,16,Medium,Sky Farnish,Eaton,United Kingdom,No,Rob,M,0.5,5.97,1.194,0.35819999999999996,Medium,35.82,2.1491999999999996
TXB-80533-417,2020-10-28,54597-57004-QM,L-L-1,2,2020,10,2020-10,4,28,Small,Felicia Jecock,Baton Rouge,United States,No,Lib,L,1.0,15.85,1.585,2.0605,Large,31.7,4.121
MBM-00112-248,2019-09-02,50238-24377-ZS,L-L-1,5,2019,9,2019-09,3,2,Medium,Currey MacAllister,Danbury,United States,Yes,Lib,L,1.0,15.85,1.585,2.0605,Large,79.25,10.302500000000002
EUO-69145-988,2021-08-30,60370-41934-IF,E-D-0.2,3,2021,8,2021-08,3,30,Small,Hamlen Pallister,Pensacola,United States,No,Exc,D,0.2,3.645,1.8225,0.40095000000000003,Small,10.935,1.2028500000000002
GYA-80327-368,2021-06-04,06899-54551-EH,A-D-1,4,2021,6,2021-06,2,4,Medium,Chantal Mersh,Milltown,Ireland,No,Ara,D,1.0,9.95,0.9949999999999999,0.8954999999999999,Large,39.8,3.5819999999999994
TNW-41601-420,2020-11-24,66458-91190-YC,R-M-1,5,2020,11,2020-11,4,24,Medium,Marja Urion,Virginia,Ireland,Yes,Rob,M,1.0,9.95,0.9949999999999999,0.597,Large,49.75,2.985
ALR-62963-723,2020-06-21,80463-43913-WZ,R-D-0.2,3,2020,6,2020-06,2,21,Small,Malynda Purbrick,Balally,Ireland,Yes,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,Small,8.055,0.4832999999999999
JIG-27636-870,2020-07-13,67204-04870-LG,R-L-1,4,2020,7,2020-07,3,13,Medium,Alf Housaman,Grand Rapids,United States,No,Rob,L,1.0,11.95,1.1949999999999998,0.717,Large,47.8,2.868
CTE-31437-326,2019-01-02,22721-63196-UJ,R-M-0.2,4,2019,1,2019-01,1,2,Medium,Gladi Ducker,Belfast,United Kingdom,No,Rob,M,0.2,2.985,1.4925,0.17909999999999998,Small,11.94,0.7163999999999999
CTE-31437-326,2019-01-02,22721-63196-UJ,E-M-0.2,4,2019,1,2019-01,1,2,Medium,Gladi Ducker,Belfast,United Kingdom,No,Exc,M,0.2,4.125,2.0625,0.45375,Small,16.5,1.815
CTE-31437-326,2019-01-02,22721-63196-UJ,L-D-1,4,2019,1,2019-01,1,2,Medium,Gladi Ducker,Belfast,United Kingdom,No,Lib,D,1.0,12.95,1.295,1.6835,Large,51.8,6.734
CTE-31437-326,2019-01-02,22721-63196-UJ,L-L-0.2,3,2019,1,2019-01,1,2,Small,Gladi Ducker,Belfast,United Kingdom,No,Lib,L,0.2,4.755,2.3775,0.61815,Small,14.265,1.85445
SLD-63003-334,2022-02-17,55515-37571-RS,L-M-0.2,6,2022,2,2022-02,1,17,Medium,Wain Stearley,High Point,United States,No,Lib,M,0.2,4.365,2.1825,0.56745,Small,26.19,3.4047
BXN-64230-789,2020-12-19,25598-77476-CB,A-L-1,2,2020,12,2020-12,4,19,Small,Diane-marie Wincer,El Paso,United States,Yes,Ara,L,1.0,12.95,1.295,1.1655,Large,25.9,2.331
XEE-37895-169,2019-02-20,14888-85625-TM,A-L-2.5,3,2019,2,2019-02,1,20,Small,Perry Lyfield,Cleveland,United States,Yes,Ara,L,2.5,29.784999999999997,1.1913999999999998,2.6806499999999995,X-Large,89.35499999999999,8.041949999999998
ZTX-80764-911,2021-01-14,92793-68332-NR,L-D-0.5,6,2021,1,2021-01,1,14,Medium,Heall Perris,Ballymahon,Ireland,No,Lib,D,0.5,7.77,1.5539999999999998,1.0101,Medium,46.62,6.0606
WVT-88135-549,2019-11-16,66458-91190-YC,A-D-1,3,2019,11,2019-11,4,16,Small,Marja Urion,Virginia,Ireland,Yes,Ara,D,1.0,9.95,0.9949999999999999,0.8954999999999999,Large,29.849999999999998,2.6864999999999997
IPA-94170-889,2019-12-04,64439-27325-LG,R-L-0.2,3,2019,12,2019-12,4,4,Small,Camellia Kid,Whitegate,Ireland,Yes,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,Small,10.754999999999999,0.6452999999999999
YQL-63755-365,2020-07-31,78570-76770-LB,A-M-0.2,4,2020,7,2020-07,3,31,Medium,Carolann Beine,Birmingham,United States,Yes,Ara,M,0.2,3.375,1.6875,0.30374999999999996,Small,13.5,1.2149999999999999
RKW-81145-984,2019-03-11,98661-69719-VI,L-L-1,3,2019,3,2019-03,1,11,Small,Celia Bakeup,Saint Cloud,United States,No,Lib,L,1.0,15.85,1.585,2.0605,Large,47.55,6.181500000000001
MBT-23379-866,2022-05-10,82990-92703-IX,L-L-1,5,2022,5,2022-05,2,10,Medium,Nataniel Helkin,Philadelphia,United States,No,Lib,L,1.0,15.85,1.585,2.0605,Large,79.25,10.302500000000002
GEJ-39834-935,2021-12-25,49412-86877-VY,L-M-0.2,6,2021,12,2021-12,4,25,Medium,Pippo Witherington,Detroit,United States,Yes,Lib,M,0.2,4.365,2.1825,0.56745,Small,26.19,3.4047
KRW-91640-596,2022-04-22,70879-00984-FJ,R-L-0.5,3,2022,4,2022-04,2,22,Small,Tildie Tilzey,Saint Louis,United States,No,Rob,L,0.5,7.169999999999999,1.4339999999999997,0.4301999999999999,Medium,21.509999999999998,1.2905999999999997
AOT-70449-651,2022-06-11,53414-73391-CR,R-D-2.5,5,2022,6,2022-06,2,11,Medium,Cindra Burling,Schenectady,United States,Yes,Rob,D,2.5,20.584999999999997,0.8233999999999999,1.2350999999999999,X-Large,102.92499999999998,6.1754999999999995
DGC-21813-731,2022-04-27,43606-83072-OA,L-D-0.2,2,2022,4,2022-04,2,27,Small,Channa Belamy,Lakeland,United States,No,Lib,D,0.2,3.885,1.9425,0.50505,Small,7.77,1.0101
JBE-92943-643,2020-12-29,84466-22864-CE,E-D-2.5,5,2020,12,2020-12,4,29,Medium,Karl Imorts,Melbourne,United States,No,Exc,D,2.5,27.945,1.1178,3.07395,X-Large,139.725,15.36975
ZIL-34948-499,2020-07-14,66458-91190-YC,A-D-0.5,2,2020,7,2020-07,3,14,Small,Marja Urion,Virginia,Ireland,Yes,Ara,D,0.5,5.97,1.194,0.5373,Medium,11.94,1.0746
JSU-23781-256,2021-09-07,76499-89100-JQ,L-D-0.2,1,2021,9,2021-09,3,7,Single,Mag Armistead,New Orleans,United States,No,Lib,D,0.2,3.885,1.9425,0.50505,Small,3.885,0.50505
JSU-23781-256,2021-09-07,76499-89100-JQ,R-M-1,4,2021,9,2021-09,3,7,Medium,Mag Armistead,New Orleans,United States,No,Rob,M,1.0,9.95,0.9949999999999999,0.597,Large,39.8,2.388
VPX-44956-367,2019-06-09,39582-35773-ZJ,R-M-0.5,5,2019,6,2019-06,2,9,Medium,Vasili Upstone,Topeka,United States,No,Rob,M,0.5,5.97,1.194,0.35819999999999996,Medium,29.849999999999998,1.791
VTB-46451-959,2020-10-25,66240-46962-IO,L-D-2.5,1,2020,10,2020-10,4,25,Single,Berty Beelby,Lucan,Ireland,No,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998,X-Large,29.784999999999997,3.8720499999999998
DNZ-11665-950,2021-02-28,10637-45522-ID,L-L-2.5,2,2021,2,2021-02,1,28,Small,Erny Stenyng,Springfield,United States,No,Lib,L,2.5,36.455,1.4582,4.7391499999999995,X-Large,72.91,9.478299999999999
ITR-54735-364,2020-07-26,92599-58687-CS,R-D-0.2,5,2020,7,2020-07,3,26,Medium,Edin Yantsurev,Camden,United States,Yes,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,Small,13.424999999999997,0.8054999999999999
YDS-02797-307,2022-06-05,06058-48844-PI,E-M-2.5,4,2022,6,2022-06,2,5,Medium,Webb Speechly,Seattle,United States,Yes,Exc,M,2.5,31.624999999999996,1.265,3.47875,X-Large,126.49999999999999,13.915
BPG-68988-842,2019-02-21,53631-24432-SY,E-M-0.5,5,2019,2,2019-02,1,21,Medium,Irvine Phillpot,Wootton,United Kingdom,No,Exc,M,0.5,8.25,1.65,0.9075,Medium,41.25,4.5375
XZG-51938-658,2020-04-05,18275-73980-KL,E-L-0.5,6,2020,4,2020-04,2,5,Medium,Lem Pennacci,Waco,United States,No,Exc,L,0.5,8.91,1.782,0.9801,Medium,53.46,5.880599999999999
KAR-24978-271,2019-01-10,23187-65750-HZ,R-M-1,6,2019,1,2019-01,1,10,Medium,Starr Arpin,Richmond,United States,No,Rob,M,1.0,9.95,0.9949999999999999,0.597,Large,59.699999999999996,3.582
FQK-28730-361,2022-04-12,22725-79522-GP,R-M-1,6,2022,4,2022-04,2,12,Medium,Donny Fries,Toledo,United States,No,Rob,M,1.0,9.95,0.9949999999999999,0.597,Large,59.699999999999996,3.582
BGB-67996-089,2022-01-30,06279-72603-JE,R-D-1,5,2022,1,2022-01,1,30,Medium,Rana Sharer,Huntington,United States,No,Rob,D,1.0,8.95,0.8949999999999999,0.5369999999999999,Large,44.75,2.6849999999999996
XMC-20620-809,2021-05-14,83543-79246-ON,E-M-0.5,2,2021,5,2021-05,2,14,Small,Nannie Naseby,Winter Haven,United States,Yes,Exc,M,0.5,8.25,1.65,0.9075,Medium,16.5,1.815
ZSO-58292-191,2022-06-12,66794-66795-VW,R-D-0.5,4,2022,6,2022-06,2,12,Medium,Rea Offell,Dallas,United States,No,Rob,D,0.5,5.369999999999999,1.0739999999999998,0.32219999999999993,Medium,21.479999999999997,1.2887999999999997
LWJ-06793-303,2022-01-02,95424-67020-AP,R-M-2.5,2,2022,1,2022-01,1,2,Small,Kris O'Cullen,Adare,Ireland,Yes,Rob,M,2.5,22.884999999999998,0.9153999999999999,1.3730999999999998,X-Large,45.769999999999996,2.7461999999999995
FLM-82229-989,2022-01-24,73017-69644-MS,L-L-0.2,2,2022,1,2022-01,1,24,Small,Timoteo Glisane,Ballivor,Ireland,No,Lib,L,0.2,4.755,2.3775,0.61815,Small,9.51,1.2363
CPV-90280-133,2019-03-20,66458-91190-YC,R-D-0.2,3,2019,3,2019-03,1,20,Small,Marja Urion,Virginia,Ireland,Yes,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,Small,8.055,0.4832999999999999
OGW-60685-912,2020-11-21,67423-10113-LM,E-D-2.5,4,2020,11,2020-11,4,21,Medium,Hildegarde Brangan,Evansville,United States,Yes,Exc,D,2.5,27.945,1.1178,3.07395,X-Large,111.78,12.2958
DEC-11160-362,2021-10-13,48582-05061-RY,R-D-0.2,4,2021,10,2021-10,4,13,Medium,Amii Gallyon,Naperville,United States,Yes,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,Small,10.739999999999998,0.6443999999999999
WCT-07869-499,2021-10-19,32031-49093-KE,R-D-0.5,5,2021,10,2021-10,4,19,Medium,Birgit Domange,Charleston,United States,No,Rob,D,0.5,5.369999999999999,1.0739999999999998,0.32219999999999993,Medium,26.849999999999994,1.6109999999999998
FHD-89872-325,2019-04-29,31715-98714-OO,L-L-1,4,2019,4,2019-04,2,29,Medium,Killian Osler,Lansing,United States,Yes,Lib,L,1.0,15.85,1.585,2.0605,Large,63.4,8.242
AZF-45991-584,2019-10-12,73759-17258-KA,A-D-2.5,1,2019,10,2019-10,4,12,Single,Lora Dukes,Boyle,Ireland,Yes,Ara,D,2.5,22.884999999999998,0.9153999999999999,2.0596499999999995,X-Large,22.884999999999998,2.0596499999999995
MDG-14481-513,2021-05-19,64897-79178-MH,A-M-2.5,4,2021,5,2021-05,2,19,Medium,Zack Pellett,Shreveport,United States,No,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994,X-Large,103.49999999999999,9.314999999999998
OFN-49424-848,2021-07-03,73346-85564-JB,R-L-2.5,2,2021,7,2021-07,3,3,Small,Ilaire Sprakes,San Jose,United States,No,Rob,L,2.5,27.484999999999996,1.0994,1.6490999999999998,X-Large,54.96999999999999,3.2981999999999996
NFA-03411-746,2020-02-08,07476-13102-NJ,A-L-0.5,2,2020,2,2020-02,1,8,Small,Heda Fromant,Philadelphia,United States,No,Ara,L,0.5,7.77,1.5539999999999998,0.6992999999999999,Medium,15.54,1.3985999999999998
CYM-74988-450,2020-10-16,87223-37422-SK,L-D-0.2,4,2020,10,2020-10,4,16,Medium,Rufus Flear,Sheffield,United Kingdom,No,Lib,D,0.2,3.885,1.9425,0.50505,Small,15.54,2.0202
WTV-24996-658,2020-10-23,57837-15577-YK,E-D-2.5,3,2020,10,2020-10,4,23,Small,Dom Milella,Manorhamilton,Ireland,No,Exc,D,2.5,27.945,1.1178,3.07395,X-Large,83.83500000000001,9.22185
DSL-69915-544,2021-03-10,10142-55267-YO,R-L-0.2,3,2021,3,2021-03,1,10,Small,Wilek Lightollers,New York City,United States,Yes,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,Small,10.754999999999999,0.6452999999999999
NBT-35757-542,2021-07-07,73647-66148-VM,E-L-0.2,3,2021,7,2021-07,3,7,Small,Bette-ann Munden,Oklahoma City,United States,Yes,Exc,L,0.2,4.455,2.2275,0.49005,Small,13.365,1.4701499999999998
OYU-25085-528,2021-02-05,10142-55267-YO,E-L-0.2,4,2021,2,2021-02,1,5,Medium,Wilek Lightollers,New York City,United States,Yes,Exc,L,0.2,4.455,2.2275,0.49005,Small,17.82,1.9602
XCG-07109-195,2020-12-11,92976-19453-DT,L-D-0.2,6,2020,12,2020-12,4,11,Medium,Nick Brakespear,Newark,United States,Yes,Lib,D,0.2,3.885,1.9425,0.50505,Small,23.31,3.0303
YZA-25234-630,2022-05-13,89757-51438-HX,E-D-0.2,2,2022,5,2022-05,2,13,Small,Malynda Glawsop,New Haven,United States,No,Exc,D,0.2,3.645,1.8225,0.40095000000000003,Small,7.29,0.8019000000000001
OKU-29966-417,2019-10-23,76192-13390-HZ,E-L-0.2,4,2019,10,2019-10,4,23,Medium,Granville Alberts,Belfast,United Kingdom,Yes,Exc,L,0.2,4.455,2.2275,0.49005,Small,17.82,1.9602
MEX-29350-659,2020-09-11,02009-87294-SY,E-M-1,5,2020,9,2020-09,3,11,Medium,Vasily Polglase,Toledo,United States,No,Exc,M,1.0,13.75,1.375,1.5125,Large,68.75,7.5625
NOY-99738-977,2019-09-29,82872-34456-LJ,R-L-2.5,2,2019,9,2019-09,3,29,Small,Madelaine Sharples,Newton,United Kingdom,Yes,Rob,L,2.5,27.484999999999996,1.0994,1.6490999999999998,X-Large,54.96999999999999,3.2981999999999996
TCR-01064-030,2021-03-03,13181-04387-LI,E-M-1,6,2021,3,2021-03,1,3,Medium,Sigfrid Busch,Bantry,Ireland,No,Exc,M,1.0,13.75,1.375,1.5125,Large,82.5,9.075
YUL-42750-776,2021-11-23,24845-36117-TI,L-M-0.2,2,2021,11,2021-11,4,23,Small,Cissiee Raisbeck,Shreveport,United States,Yes,Lib,M,0.2,4.365,2.1825,0.56745,Small,8.73,1.1349
XQJ-86887-506,2021-11-06,66458-91190-YC,E-L-1,4,2021,11,2021-11,4,6,Medium,Marja Urion,Virginia,Ireland,Yes,Exc,L,1.0,14.85,1.4849999999999999,1.6335,Large,59.4,6.534
CUN-90044-279,2021-01-29,86646-65810-TD,L-D-0.2,4,2021,1,2021-01,1,29,Medium,Kenton Wetherick,Lexington,United States,Yes,Lib,D,0.2,3.885,1.9425,0.50505,Small,15.54,2.0202
ICC-73030-502,2022-04-16,59480-02795-IU,A-L-1,3,2022,4,2022-04,2,16,Small,Reamonn Aynold,Milwaukee,United States,Yes,Ara,L,1.0,12.95,1.295,1.1655,Large,38.849999999999994,3.4965
ADP-04506-084,2021-07-24,61809-87758-LJ,E-M-2.5,6,2021,7,2021-07,3,24,Medium,Hatty Dovydenas,Amarillo,United States,Yes,Exc,M,2.5,31.624999999999996,1.265,3.47875,X-Large,189.74999999999997,20.8725
PNU-22150-408,2019-08-11,77408-43873-RS,A-D-0.2,6,2019,8,2019-08,3,11,Medium,Nathaniel Bloxland,Daingean,Ireland,Yes,Ara,D,0.2,2.985,1.4925,0.26865,Small,17.91,1.6118999999999999
VSQ-07182-513,2019-07-23,18366-65239-WF,L-L-0.2,6,2019,7,2019-07,3,23,Medium,Brendan Grece,Halton,United Kingdom,No,Lib,L,0.2,4.755,2.3775,0.61815,Small,28.53,3.7089
SPF-31673-217,2020-06-09,19485-98072-PS,E-M-1,6,2020,6,2020-06,2,9,Medium,Don Flintiff,London,United Kingdom,No,Exc,M,1.0,13.75,1.375,1.5125,Large,82.5,9.075
NEX-63825-598,2020-02-22,72072-33025-SD,R-L-0.5,2,2020,2,2020-02,1,22,Small,Abbe Thys,Knoxville,United States,No,Rob,L,0.5,7.169999999999999,1.4339999999999997,0.4301999999999999,Medium,14.339999999999998,0.8603999999999998
XPG-66112-335,2020-07-19,58118-22461-GC,R-D-2.5,4,2020,7,2020-07,3,19,Medium,Jackquelin Chugg,Shawnee Mission,United States,No,Rob,D,2.5,20.584999999999997,0.8233999999999999,1.2350999999999999,X-Large,82.33999999999999,4.9403999999999995
NSQ-72210-345,2021-09-20,90940-63327-DJ,A-M-0.2,6,2021,9,2021-09,3,20,Medium,Audra Kelston,Fort Lauderdale,United States,Yes,Ara,M,0.2,3.375,1.6875,0.30374999999999996,Small,20.25,1.8224999999999998
XRR-28376-277,2021-05-02,64481-42546-II,R-L-2.5,6,2021,5,2021-05,2,2,Medium,Elvina Angel,Tralee,Ireland,No,Rob,L,2.5,27.484999999999996,1.0994,1.6490999999999998,X-Large,164.90999999999997,9.894599999999999
WHQ-25197-475,2021-11-26,27536-28463-NJ,L-L-0.2,4,2021,11,2021-11,4,26,Medium,Claiborne Mottram,Austin,United States,Yes,Lib,L,0.2,4.755,2.3775,0.61815,Small,19.02,2.4726
HMB-30634-745,2020-02-18,19485-98072-PS,A-D-2.5,6,2020,2,2020-02,1,18,Medium,Don Flintiff,London,United Kingdom,No,Ara,D,2.5,22.884999999999998,0.9153999999999999,2.0596499999999995,X-Large,137.31,12.357899999999997
XTL-68000-371,2020-04-07,70140-82812-KD,A-M-0.5,4,2020,4,2020-04,2,7,Medium,Donalt Sangwin,Hyattsville,United States,No,Ara,M,0.5,6.75,1.35,0.6074999999999999,Medium,27.0,2.4299999999999997
YES-51109-625,2022-01-31,91895-55605-LS,E-L-0.5,4,2022,1,2022-01,1,31,Medium,Elizabet Aizikowitz,Ashley,United Kingdom,No,Exc,L,0.5,8.91,1.782,0.9801,Medium,35.64,3.9204
EAY-89850-211,2019-02-19,43155-71724-XP,A-D-0.2,2,2019,2,2019-02,1,19,Small,Herbie Peppard,Pasadena,United States,Yes,Ara,D,0.2,2.985,1.4925,0.26865,Small,5.97,0.5373
IOQ-84840-827,2019-11-12,32038-81174-JF,A-M-1,6,2019,11,2019-11,4,12,Medium,Cornie Venour,Shreveport,United States,No,Ara,M,1.0,11.25,1.125,1.0125,Large,67.5,6.074999999999999
FBD-56220-430,2022-05-16,59205-20324-NB,R-L-0.2,6,2022,5,2022-05,2,16,Medium,Maggy Harby,Pensacola,United States,Yes,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,Small,21.509999999999998,1.2905999999999997
COV-52659-202,2021-02-12,99899-54612-NX,L-M-2.5,2,2021,2,2021-02,1,12,Small,Reggie Thickpenny,Los Angeles,United States,No,Lib,M,2.5,33.464999999999996,1.3385999999999998,4.3504499999999995,X-Large,66.92999999999999,8.700899999999999
YUO-76652-814,2021-04-04,26248-84194-FI,A-D-0.2,6,2021,4,2021-04,2,4,Medium,Phyllys Ormerod,Durham,United States,No,Ara,D,0.2,2.985,1.4925,0.26865,Small,17.91,1.6118999999999999
PBT-36926-102,2021-08-02,19485-98072-PS,L-M-1,4,2021,8,2021-08,3,2,Medium,Don Flintiff,London,United Kingdom,No,Lib,M,1.0,14.55,1.455,1.8915000000000002,Large,58.2,7.566000000000001
BLV-60087-454,2022-06-08,84493-71314-WX,E-L-0.2,3,2022,6,2022-06,2,8,Small,Tymon Zanetti,Loughrea,Ireland,No,Exc,L,0.2,4.455,2.2275,0.49005,Small,13.365,1.4701499999999998
BLV-60087-454,2022-06-08,84493-71314-WX,A-M-0.5,5,2022,6,2022-06,2,8,Medium,Tymon Zanetti,Loughrea,Ireland,No,Ara,M,0.5,6.75,1.35,0.6074999999999999,Medium,33.75,3.0374999999999996
QYC-63914-195,2020-05-14,39789-43945-IV,E-L-1,3,2020,5,2020-05,2,14,Small,Reinaldos Kirtley,Whittier,United States,Yes,Exc,L,1.0,14.85,1.4849999999999999,1.6335,Large,44.55,4.9005
OIB-77163-890,2020-12-25,38972-89678-ZM,E-L-0.5,5,2020,12,2020-12,4,25,Medium,Carney Clemencet,Birmingham,United Kingdom,Yes,Exc,L,0.5,8.91,1.782,0.9801,Medium,44.55,4.9005
SGS-87525-238,2021-07-05,91465-84526-IJ,E-D-1,5,2021,7,2021-07,3,5,Medium,Russell Donet,Richmond,United States,No,Exc,D,1.0,12.15,1.215,1.3365,Large,60.75,6.6825
GQR-12490-152,2019-03-14,22832-98538-RB,R-L-0.2,1,2019,3,2019-03,1,14,Single,Sidney Gawen,Sterling,United States,Yes,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,Small,3.5849999999999995,0.21509999999999996
UOJ-28238-299,2021-03-07,30844-91890-ZA,R-L-0.2,6,2021,3,2021-03,1,7,Medium,Rickey Readie,Carson City,United States,No,Rob,L,0.2,3.5849999999999995,1.7924999999999998,0.21509999999999996,Small,21.509999999999998,1.2905999999999997
ETD-58130-674,2021-11-05,05325-97750-WP,E-M-0.5,2,2021,11,2021-11,4,5,Small,Cody Verissimo,Upton,United Kingdom,Yes,Exc,M,0.5,8.25,1.65,0.9075,Medium,16.5,1.815
UPF-60123-025,2020-02-06,88992-49081-AT,R-L-2.5,3,2020,2,2020-02,1,6,Small,Zilvia Claisse,Saint Paul,United States,No,Rob,L,2.5,27.484999999999996,1.0994,1.6490999999999998,X-Large,82.45499999999998,4.947299999999999
NQS-01613-687,2021-03-12,10204-31464-SA,L-D-0.5,1,2021,3,2021-03,1,12,Single,Bar O' Mahony,Huntsville,United States,Yes,Lib,D,0.5,7.77,1.5539999999999998,1.0101,Medium,7.77,1.0101
MGH-36050-573,2020-08-03,75156-80911-YT,R-M-0.5,2,2020,8,2020-08,3,3,Small,Valenka Stansbury,El Paso,United States,Yes,Rob,M,0.5,5.97,1.194,0.35819999999999996,Medium,11.94,0.7163999999999999
UVF-59322-459,2019-07-25,53971-49906-PZ,E-L-2.5,6,2019,7,2019-07,3,25,Medium,Daniel Heinonen,Decatur,United States,No,Exc,L,2.5,34.154999999999994,1.3661999999999999,3.7570499999999996,X-Large,204.92999999999995,22.542299999999997
VET-41158-896,2020-04-29,10728-17633-ST,E-M-2.5,2,2020,4,2020-04,2,29,Small,Jewelle Shenton,Orange,United States,Yes,Exc,M,2.5,31.624999999999996,1.265,3.47875,X-Large,63.24999999999999,6.9575
XYL-52196-459,2019-05-02,13549-65017-VE,R-D-0.2,3,2019,5,2019-05,2,2,Small,Jennifer Wilkisson,Huntington Beach,United States,Yes,Rob,D,0.2,2.6849999999999996,1.3424999999999998,0.16109999999999997,Small,8.055,0.4832999999999999
BPZ-51283-916,2021-08-29,87688-42420-TO,A-M-2.5,2,2021,8,2021-08,3,29,Small,Kylie Mowat,Milwaukee,United States,No,Ara,M,2.5,25.874999999999996,1.035,2.3287499999999994,X-Large,51.74999999999999,4.657499999999999
VQW-91903-926,2020-03-13,05325-97750-WP,E-D-2.5,1,2020,3,2020-03,1,13,Single,Cody Verissimo,Upton,United Kingdom,Yes,Exc,D,2.5,27.945,1.1178,3.07395,X-Large,27.945,3.07395
OLF-77983-457,2019-02-16,51901-35210-UI,A-L-2.5,2,2019,2,2019-02,1,16,Small,Gabriel Starcks,Chattanooga,United States,No,Ara,L,2.5,29.784999999999997,1.1913999999999998,2.6806499999999995,X-Large,59.56999999999999,5.361299999999999
MVI-04946-827,2021-11-27,62483-50867-OM,E-L-1,1,2021,11,2021-11,4,27,Single,Darby Dummer,Manchester,United Kingdom,No,Exc,L,1.0,14.85,1.4849999999999999,1.6335,Large,14.85,1.6335
UOG-94188-104,2021-11-23,92753-50029-SD,A-M-0.5,5,2021,11,2021-11,4,23,Medium,Kienan Scholard,Columbus,United States,No,Ara,M,0.5,6.75,1.35,0.6074999999999999,Medium,33.75,3.0374999999999996
DSN-15872-519,2021-12-02,53809-98498-SN,L-L-2.5,4,2021,12,2021-12,4,2,Medium,Bo Kindley,Pasadena,United States,Yes,Lib,L,2.5,36.455,1.4582,4.7391499999999995,X-Large,145.82,18.956599999999998
OUQ-73954-002,2019-01-06,66308-13503-KD,R-M-0.2,4,2019,1,2019-01,1,6,Medium,Krissie Hammett,San Francisco,United States,Yes,Rob,M,0.2,2.985,1.4925,0.17909999999999998,Small,11.94,0.7163999999999999
LGL-16843-667,2021-05-05,82458-87830-JE,A-D-0.2,4,2021,5,2021-05,2,5,Medium,Alisha Hulburt,Shreveport,United States,Yes,Ara,D,0.2,2.985,1.4925,0.26865,Small,11.94,1.0746
TCC-89722-031,2021-10-23,41611-34336-WT,L-D-0.5,1,2021,10,2021-10,4,23,Single,Peyter Lauritzen,Philadelphia,United States,No,Lib,D,0.5,7.77,1.5539999999999998,1.0101,Medium,7.77,1.0101
TRA-79507-007,2019-12-16,70089-27418-UJ,R-L-2.5,4,2019,12,2019-12,4,16,Medium,Aurelia Burgwin,Migrate,United States,Yes,Rob,L,2.5,27.484999999999996,1.0994,1.6490999999999998,X-Large,109.93999999999998,6.596399999999999
MZJ-77284-941,2019-05-18,99978-56910-BN,E-L-0.2,5,2019,5,2019-05,2,18,Medium,Emalee Rolin,Toledo,United States,Yes,Exc,L,0.2,4.455,2.2275,0.49005,Small,22.275,2.45025
AXN-57779-891,2019-07-14,09668-23340-IC,R-M-0.2,3,2019,7,2019-07,3,14,Small,Donavon Fowle,Colorado Springs,United States,No,Rob,M,0.2,2.985,1.4925,0.17909999999999998,Small,8.955,0.5372999999999999
PJB-15659-994,2020-11-13,39457-62611-YK,L-D-2.5,4,2020,11,2020-11,4,13,Medium,Jorge Bettison,Longwood,Ireland,No,Lib,D,2.5,29.784999999999997,1.1913999999999998,3.8720499999999998,X-Large,119.13999999999999,15.488199999999999
LTS-03470-353,2020-07-16,90985-89807-RW,A-L-2.5,5,2020,7,2020-07,3,16,Medium,Wang Powlesland,Pittsburgh,United States,Yes,Ara,L,2.5,29.784999999999997,1.1913999999999998,2.6806499999999995,X-Large,148.92499999999998,13.403249999999998
UMM-28497-689,2020-11-03,05325-97750-WP,L-L-2.5,3,2020,11,2020-11,4,3,Small,Cody Verissimo,Upton,United Kingdom,Yes,Lib,L,2.5,36.455,1.4582,4.7391499999999995,X-Large,109.365,14.21745
MJZ-93232-402,2022-03-20,17816-67941-ZS,E-D-0.2,1,2022,3,2022-03,1,20,Single,Laurence Ellingham,Shreveport,United States,Yes,Exc,D,0.2,3.645,1.8225,0.40095000000000003,Small,3.645,0.40095000000000003
UHW-74617-126,2022-02-16,90816-65619-LM,E-D-2.5,2,2022,2,2022-02,1,16,Small,Billy Neiland,Cleveland,United States,No,Exc,D,2.5,27.945,1.1178,3.07395,X-Large,55.89,6.1479
